State,County,Q1 2026 % Underwater,Q1 2025 % underwater,2025_pct,2026_pct,Change,Report
Nebraska,Lancaster,0.0391001899659701,0.036467643904183,3.6467643904183,3.9100189965970102,0.2632546061787102,"- **Lancaster, Nebraska**: +0.3% (from 3.6% to 3.9%)"
Texas,Rockwall,0.0221341066461502,0.019519378387693,1.9519378387693,2.21341066461502,0.26147282584571996,"- **Rockwall, Texas**: +0.3% (from 2.0% to 2.2%)"
Texas,Montgomery,0.0232378899695799,0.0206253010402513,2.06253010402513,2.32378899695799,0.26125889293285987,"- **Montgomery, Texas**: +0.3% (from 2.1% to 2.3%)"
New York,New York,0.0348055345500623,0.0322035623409669,3.22035623409669,3.48055345500623,0.2601972209095402,"- **New York, New York**: +0.3% (from 3.2% to 3.5%)"
Missouri,Saint Louis,0.0439530797501882,0.0414089153825966,4.14089153825966,4.39530797501882,0.25441643675916037,"- **Saint Louis, Missouri**: +0.3% (from 4.1% to 4.4%)"
Michigan,Allegan,0.0258756968133788,0.0233618962356652,2.33618962356652,2.5875696813378797,0.25138005777135985,"- **Allegan, Michigan**: +0.3% (from 2.3% to 2.6%)"
Louisiana,Terrebonne,0.0856646250620758,0.0831554682831042,8.31554682831042,8.56646250620758,0.25091567789715974,"- **Terrebonne, Louisiana**: +0.3% (from 8.3% to 8.6%)"
Nevada,Washoe,0.0187154288169271,0.0162745221724594,1.62745221724594,1.8715428816927102,0.2440906644467702,"- **Washoe, Nevada**: +0.2% (from 1.6% to 1.9%)"
Ohio,Miami,0.0366062397883762,0.0341686555290373,3.41686555290373,3.6606239788376205,0.24375842593389052,"- **Miami, Ohio**: +0.2% (from 3.4% to 3.7%)"
New Jersey,Monmouth,0.0141136680748185,0.0116850610191033,1.16850610191033,1.41136680748185,0.24286070557151995,"- **Monmouth, New Jersey**: +0.2% (from 1.2% to 1.4%)"
Virginia,Loudoun,0.0077805924623894,0.0053676911968124,0.53676911968124,0.77805924623894,0.2412901265577,"- **Loudoun, Virginia**: +0.2% (from 0.5% to 0.8%)"
Illinois,Peoria,0.0835529230697479,0.0811526297294131,8.115262972941311,8.35529230697479,0.2400293340334798,"- **Peoria, Illinois**: +0.2% (from 8.1% to 8.4%)"
Utah,Davis,0.0236446258900148,0.021246851219287,2.1246851219287,2.36446258900148,0.23977746707278014,"- **Davis, Utah**: +0.2% (from 2.1% to 2.4%)"
New Jersey,Ocean,0.0194732688316623,0.017077630957999,1.7077630957999,1.94732688316623,0.2395637873663301,"- **Ocean, New Jersey**: +0.2% (from 1.7% to 1.9%)"
Oregon,Yamhill,0.0193354608597709,0.0169491525423728,1.69491525423728,1.9335460859770899,0.2386308317398098,"- **Yamhill, Oregon**: +0.2% (from 1.7% to 1.9%)"
Minnesota,Carver,0.0208046342411076,0.0184403305546533,1.8440330554653301,2.0804634241107602,0.2364303686454301,"- **Carver, Minnesota**: +0.2% (from 1.8% to 2.1%)"
Iowa,Scott,0.0489275334470252,0.0465766072209534,4.65766072209534,4.89275334470252,0.2350926226071799,"- **Scott, Iowa**: +0.2% (from 4.7% to 4.9%)"
Maine,Cumberland,0.0135476158852437,0.0112010868117524,1.12010868117524,1.35476158852437,0.2346529073491299,"- **Cumberland, Maine**: +0.2% (from 1.1% to 1.4%)"
Oregon,Linn,0.0151137144303431,0.0127772332934044,1.27772332934044,1.51137144303431,0.23364811369386995,"- **Linn, Oregon**: +0.2% (from 1.3% to 1.5%)"
Virginia,Chesapeake City,0.0130629082158817,0.0107606863036794,1.0760686303679399,1.30629082158817,0.23022219122023002,"- **Chesapeake City, Virginia**: +0.2% (from 1.1% to 1.3%)"
Texas,Mclennan,0.0347719090370505,0.0324826520967332,3.24826520967332,3.4771909037050497,0.2289256940317297,"- **Mclennan, Texas**: +0.2% (from 3.2% to 3.5%)"
California,Yolo,0.0183864282616029,0.016107577333301,1.6107577333301,1.8386428261602898,0.22788509283018987,"- **Yolo, California**: +0.2% (from 1.6% to 1.8%)"
California,San Bernardino,0.0160551058804501,0.0137955750943756,1.37955750943756,1.6055105880450098,0.22595307860744973,"- **San Bernardino, California**: +0.2% (from 1.4% to 1.6%)"
Georgia,Columbia,0.0177470364724352,0.0154990700557966,1.54990700557966,1.77470364724352,0.22479664166386004,"- **Columbia, Georgia**: +0.2% (from 1.5% to 1.8%)"
Washington,Snohomish,0.0167664670658682,0.014519056261343,1.4519056261343,1.67664670658682,0.22474108045252006,"- **Snohomish, Washington**: +0.2% (from 1.5% to 1.7%)"
Pennsylvania,Lebanon,0.0274669734044407,0.0252257316516178,2.5225731651617798,2.74669734044407,0.22412417528229023,"- **Lebanon, Pennsylvania**: +0.2% (from 2.5% to 2.7%)"
Florida,Miami-Dade,0.0116289080997311,0.0093880102371769,0.93880102371769,1.1628908099731101,0.2240897862554201,"- **Miami-Dade, Florida**: +0.2% (from 0.9% to 1.2%)"
Florida,Alachua,0.0237036146509577,0.021473641359658,2.1473641359658,2.37036146509577,0.22299732912996983,"- **Alachua, Florida**: +0.2% (from 2.1% to 2.4%)"
New York,Orange,0.0201277766275252,0.0179149226704663,1.79149226704663,2.01277766275252,0.2212853957058898,"- **Orange, New York**: +0.2% (from 1.8% to 2.0%)"
Washington,Pierce,0.0187770914736337,0.0165661931193931,1.65661931193931,1.87770914736337,0.22108983542406002,"- **Pierce, Washington**: +0.2% (from 1.7% to 1.9%)"
California,San Mateo,0.0105541413745839,0.0083453125101633,0.83453125101633,1.05541413745839,0.2208828864420601,"- **San Mateo, California**: +0.2% (from 0.8% to 1.1%)"
Michigan,Oakland,0.0306985299772068,0.0285126650790214,2.85126650790214,3.06985299772068,0.21858648981853968,"- **Oakland, Michigan**: +0.2% (from 2.9% to 3.1%)"
Washington,Whatcom,0.0191191191191191,0.0169381372110971,1.69381372110971,1.9119119119119101,0.21809819080220016,"- **Whatcom, Washington**: +0.2% (from 1.7% to 1.9%)"
Illinois,Mchenry,0.0250236783192698,0.0228520086168635,2.28520086168635,2.5023678319269798,0.2171669702406298,"- **Mchenry, Illinois**: +0.2% (from 2.3% to 2.5%)"
Missouri,Platte,0.0430436635542985,0.0408725691883709,4.08725691883709,4.30436635542985,0.21710943659275994,"- **Platte, Missouri**: +0.2% (from 4.1% to 4.3%)"
Pennsylvania,Lehigh,0.0187281383598911,0.0165737032213676,1.65737032213676,1.8728138359891102,0.21544351385235028,"- **Lehigh, Pennsylvania**: +0.2% (from 1.7% to 1.9%)"
Texas,Wichita,0.0416960818919872,0.0395585814088016,3.95585814088016,4.16960818919872,0.21375004831855993,"- **Wichita, Texas**: +0.2% (from 4.0% to 4.2%)"
Minnesota,Scott,0.0231361768148289,0.0210224948875255,2.10224948875255,2.31361768148289,0.2113681927303399,"- **Scott, Minnesota**: +0.2% (from 2.1% to 2.3%)"
California,San Luis Obispo,0.0170420570061789,0.0149350433598033,1.49350433598033,1.7042057006178901,0.21070136463756017,"- **San Luis Obispo, California**: +0.2% (from 1.5% to 1.7%)"
Iowa,Polk,0.0427534406558428,0.0406687754179846,4.06687754179846,4.27534406558428,0.20846652378581965,"- **Polk, Iowa**: +0.2% (from 4.1% to 4.3%)"
Washington,King,0.0192840367942563,0.0172069552483289,1.72069552483289,1.92840367942563,0.20770815459274017,"- **King, Washington**: +0.2% (from 1.7% to 1.9%)"
Massachusetts,Essex,0.013097094099835,0.0110244176255964,1.1024417625596399,1.3097094099835,0.20726764742386017,"- **Essex, Massachusetts**: +0.2% (from 1.1% to 1.3%)"
Illinois,Winnebago,0.0277055365974654,0.02563331579343,2.563331579343,2.77055365974654,0.20722208040354007,"- **Winnebago, Illinois**: +0.2% (from 2.6% to 2.8%)"
New Hampshire,Merrimack,0.0137550264887981,0.0116850181374594,1.16850181374594,1.3755026488798099,0.2070008351338699,"- **Merrimack, New Hampshire**: +0.2% (from 1.2% to 1.4%)"
Washington,Kitsap,0.0181985554454043,0.0161822891463379,1.6182289146337898,1.8198555445404299,0.20162662990664004,"- **Kitsap, Washington**: +0.2% (from 1.6% to 1.8%)"
California,Kings,0.0175736961451247,0.0156014723105236,1.56014723105236,1.75736961451247,0.1972223834601099,"- **Kings, California**: +0.2% (from 1.6% to 1.8%)"
North Carolina,Mecklenburg,0.0195881240431088,0.0176384312082134,1.76384312082134,1.9588124043108799,0.1949692834895398,"- **Mecklenburg, North Carolina**: +0.2% (from 1.8% to 2.0%)"
Michigan,Ingham,0.0314272369386801,0.0294856872965268,2.94856872965268,3.1427236938680103,0.1941549642153304,"- **Ingham, Michigan**: +0.2% (from 2.9% to 3.1%)"
Michigan,Calhoun,0.0350725577040798,0.0331417832231016,3.31417832231016,3.50725577040798,0.1930774480978199,"- **Calhoun, Michigan**: +0.2% (from 3.3% to 3.5%)"
New Mexico,Sandoval,0.0229663576710759,0.0210472963960839,2.1047296396083897,2.29663576710759,0.19190612749920044,"- **Sandoval, New Mexico**: +0.2% (from 2.1% to 2.3%)"
Ohio,Clermont,0.0271137026239067,0.0251952261676734,2.51952261676734,2.71137026239067,0.19184764562333,"- **Clermont, Ohio**: +0.2% (from 2.5% to 2.7%)"
New Hampshire,Strafford,0.0136381017121978,0.0117565996296455,1.17565996296455,1.36381017121978,0.18815020825523,"- **Strafford, New Hampshire**: +0.2% (from 1.2% to 1.4%)"
Pennsylvania,Centre,0.042341678939617,0.0404634977047238,4.04634977047238,4.2341678939617005,0.18781812348932014,"- **Centre, Pennsylvania**: +0.2% (from 4.0% to 4.2%)"
Iowa,Woodbury,0.0417370325693606,0.0398597253778524,3.98597253778524,4.17370325693606,0.18773071915081951,"- **Woodbury, Iowa**: +0.2% (from 4.0% to 4.2%)"
Ohio,Medina,0.0157264312937136,0.0138632162661737,1.3863216266173701,1.57264312937136,0.18632150275398995,"- **Medina, Ohio**: +0.2% (from 1.4% to 1.6%)"
Illinois,Kendall,0.0224131151507818,0.0205536268395342,2.0553626839534203,2.24131151507818,0.1859488311247599,"- **Kendall, Illinois**: +0.2% (from 2.1% to 2.2%)"
Iowa,Linn,0.0467094161322983,0.044856684090055,4.4856684090055,4.6709416132298305,0.18527320422433036,"- **Linn, Iowa**: +0.2% (from 4.5% to 4.7%)"
Massachusetts,Suffolk,0.0189700060975019,0.0171206677835126,1.7120667783512602,1.89700060975019,0.18493383139892972,"- **Suffolk, Massachusetts**: +0.2% (from 1.7% to 1.9%)"
New York,Suffolk,0.01064938802874,0.008802221811808,0.8802221811808,1.064938802874,0.1847166216931999,"- **Suffolk, New York**: +0.2% (from 0.9% to 1.1%)"
Ohio,Greene,0.0266670036904099,0.0248212461695607,2.48212461695607,2.6667003690409903,0.18457575208492027,"- **Greene, Ohio**: +0.2% (from 2.5% to 2.7%)"
California,Santa Clara,0.0078027382693074,0.0059734454407577,0.59734454407577,0.78027382693074,0.18292928285497,"- **Santa Clara, California**: +0.2% (from 0.6% to 0.8%)"
California,Santa Barbara,0.010342473693023,0.0085251382281085,0.8525138228108501,1.0342473693023,0.1817335464914499,"- **Santa Barbara, California**: +0.2% (from 0.9% to 1.0%)"
North Carolina,Wayne,0.0446816732682832,0.0429032107304762,4.29032107304762,4.46816732682832,0.17784625378070018,"- **Wayne, North Carolina**: +0.2% (from 4.3% to 4.5%)"
Massachusetts,Hampden,0.0158506382168032,0.0140769897925145,1.40769897925145,1.5850638216803201,0.17736484242887007,"- **Hampden, Massachusetts**: +0.2% (from 1.4% to 1.6%)"
California,Monterey,0.0139654879424078,0.0122095981007291,1.22095981007291,1.39654879424078,0.17558898416786994,"- **Monterey, California**: +0.2% (from 1.2% to 1.4%)"
New Mexico,Santa Fe,0.0287734961142334,0.0270204610484262,2.70204610484262,2.87734961142334,0.17530350658072003,"- **Santa Fe, New Mexico**: +0.2% (from 2.7% to 2.9%)"
Alaska,Anchorage,0.0213957705694814,0.0196488661302121,1.96488661302121,2.13957705694814,0.17469044392693012,"- **Anchorage, Alaska**: +0.2% (from 2.0% to 2.1%)"
New Jersey,Camden,0.0243001918212836,0.0225599315068493,2.25599315068493,2.43001918212836,0.1740260314434301,"- **Camden, New Jersey**: +0.2% (from 2.3% to 2.4%)"
Massachusetts,Bristol,0.0127703746620316,0.0110342052313883,1.1034205231388299,1.27703746620316,0.17361694306433018,"- **Bristol, Massachusetts**: +0.2% (from 1.1% to 1.3%)"
Rhode Island,Providence,0.012492610494836,0.010758192276659,1.0758192276659,1.2492610494836,0.17344182181770007,"- **Providence, Rhode Island**: +0.2% (from 1.1% to 1.2%)"
Rhode Island,Washington,0.0089689834226529,0.0072384594373122,0.72384594373122,0.8968983422652901,0.17305239853407006,"- **Washington, Rhode Island**: +0.2% (from 0.7% to 0.9%)"
Texas,Dallas,0.017924634615718,0.0162354467368586,1.6235446736858599,1.7924634615718,0.16891878788594017,"- **Dallas, Texas**: +0.2% (from 1.6% to 1.8%)"
Florida,Collier,0.011112301183527,0.0094398537410964,0.9439853741096399,1.1112301183527,0.16724474424306013,"- **Collier, Florida**: +0.2% (from 0.9% to 1.1%)"
North Carolina,Rowan,0.0332322619769557,0.0315602250165453,3.1560225016545296,3.32322619769557,0.16720369604104057,"- **Rowan, North Carolina**: +0.2% (from 3.2% to 3.3%)"
Oregon,Marion,0.0152364629328375,0.0135761831614366,1.3576183161436601,1.52364629328375,0.16602797714008988,"- **Marion, Oregon**: +0.2% (from 1.4% to 1.5%)"
Massachusetts,Plymouth,0.0127210943626383,0.0110721428364395,1.10721428364395,1.27210943626383,0.16489515261988008,"- **Plymouth, Massachusetts**: +0.2% (from 1.1% to 1.3%)"
New Jersey,Warren,0.0190351744596694,0.0173946930244092,1.73946930244092,1.9035174459669402,0.16404814352602015,"- **Warren, New Jersey**: +0.2% (from 1.7% to 1.9%)"
New Jersey,Somerset,0.0132874955662874,0.0116589350958577,1.16589350958577,1.32874955662874,0.16285604704296985,"- **Somerset, New Jersey**: +0.2% (from 1.2% to 1.3%)"
New York,Ulster,0.0162530137569139,0.0146451159522136,1.46451159522136,1.6253013756913899,0.1607897804700298,"- **Ulster, New York**: +0.2% (from 1.5% to 1.6%)"
New Mexico,Dona Ana,0.0320167886353852,0.0304351425181424,3.0435142518142397,3.20167886353852,0.1581646117242803,"- **Dona Ana, New Mexico**: +0.2% (from 3.0% to 3.2%)"
California,Orange,0.0085416727632165,0.0069621733283963,0.69621733283963,0.85416727632165,0.15794994348201996,"- **Orange, California**: +0.2% (from 0.7% to 0.9%)"
South Carolina,Aiken,0.075969068853917,0.0744052167711039,7.4405216771103895,7.596906885391699,0.15638520828130975,"- **Aiken, South Carolina**: +0.2% (from 7.4% to 7.6%)"
Hawaii,Hawaii,0.0141156040684693,0.0125635868922276,1.25635868922276,1.41156040684693,0.15520171762417,"- **Hawaii, Hawaii**: +0.2% (from 1.3% to 1.4%)"
Louisiana,Bossier,0.0860532871680108,0.0845196870591253,8.45196870591253,8.60532871680108,0.15336001088855156,"- **Bossier, Louisiana**: +0.2% (from 8.5% to 8.6%)"
Delaware,Sussex,0.0320409656181419,0.0305812893659279,3.05812893659279,3.2040965618141906,0.1459676252214006,"- **Sussex, Delaware**: +0.1% (from 3.1% to 3.2%)"
New York,Rensselaer,0.0271511166534406,0.0257007949315641,2.5700794931564097,2.71511166534406,0.1450321721876504,"- **Rensselaer, New York**: +0.1% (from 2.6% to 2.7%)"
Rhode Island,Kent,0.0108615979209702,0.009426638571587,0.9426638571586999,1.08615979209702,0.14349593493832014,"- **Kent, Rhode Island**: +0.1% (from 0.9% to 1.1%)"
Illinois,Tazewell,0.0476748943133778,0.0462540003829426,4.62540003829426,4.76748943133778,0.14208939304351986,"- **Tazewell, Illinois**: +0.1% (from 4.6% to 4.8%)"
Indiana,Elkhart,0.0265403606698153,0.0251221599536206,2.51221599536206,2.65403606698153,0.14182007161946997,"- **Elkhart, Indiana**: +0.1% (from 2.5% to 2.7%)"
Ohio,Licking,0.0335356116256786,0.032145446733088,3.2145446733088,3.35356116256786,0.13901648925906018,"- **Licking, Ohio**: +0.1% (from 3.2% to 3.4%)"
Ohio,Fairfield,0.0284507862550961,0.0270803866100895,2.70803866100895,2.84507862550961,0.13703996450065992,"- **Fairfield, Ohio**: +0.1% (from 2.7% to 2.8%)"
Michigan,Muskegon,0.0215366858162167,0.0201748307659506,2.01748307659506,2.15366858162167,0.1361855050266101,"- **Muskegon, Michigan**: +0.1% (from 2.0% to 2.2%)"
New York,Monroe,0.0260002635161842,0.0246444358719779,2.46444358719779,2.60002635161842,0.13558276442062978,"- **Monroe, New York**: +0.1% (from 2.5% to 2.6%)"
New York,Bronx,0.0189124742846455,0.0175864160097028,1.75864160097028,1.89124742846455,0.13260582749426986,"- **Bronx, New York**: +0.1% (from 1.8% to 1.9%)"
New York,Albany,0.0187686370812138,0.01744300507934,1.7443005079340002,1.8768637081213801,0.13256320018738,"- **Albany, New York**: +0.1% (from 1.7% to 1.9%)"
New York,Niagara,0.0204885553121066,0.0191667057664336,1.91667057664336,2.04885553121066,0.13218495456729995,"- **Niagara, New York**: +0.1% (from 1.9% to 2.0%)"
West Virginia,Berkeley,0.0148792409430707,0.0135779122541603,1.35779122541603,1.48792409430707,0.13013286889103992,"- **Berkeley, West Virginia**: +0.1% (from 1.4% to 1.5%)"
Idaho,Bonneville,0.0228952325749891,0.0216213504565064,2.16213504565064,2.28952325749891,0.12738821184827032,"- **Bonneville, Idaho**: +0.1% (from 2.2% to 2.3%)"
New York,Dutchess,0.0113664041568563,0.0100926001137194,1.00926001137194,1.13664041568563,0.1273804043136899,"- **Dutchess, New York**: +0.1% (from 1.0% to 1.1%)"
California,San Francisco,0.0204062894525421,0.0191637100089841,1.9163710008984098,2.04062894525421,0.12425794435580007,"- **San Francisco, California**: +0.1% (from 1.9% to 2.0%)"
New Mexico,Bernalillo,0.020699574346781,0.0194857514873758,1.9485751487375798,2.0699574346781002,0.12138228594052047,"- **Bernalillo, New Mexico**: +0.1% (from 1.9% to 2.1%)"
New Jersey,Union,0.014270820380874,0.0130786257338081,1.30786257338081,1.4270820380874,0.11921946470659006,"- **Union, New Jersey**: +0.1% (from 1.3% to 1.4%)"
Missouri,Boone,0.0382758521002572,0.037125539107122,3.7125539107121996,3.82758521002572,0.1150312993135203,"- **Boone, Missouri**: +0.1% (from 3.7% to 3.8%)"
Alaska,Matanuska-Susitna,0.0304220183486238,0.0292904290429042,2.9290429042904202,3.04220183486238,0.1131589305719598,"- **Matanuska-Susitna, Alaska**: +0.1% (from 2.9% to 3.0%)"
Wisconsin,Kenosha,0.0223006392271425,0.0212032710280373,2.12032710280373,2.23006392271425,0.10973681991051976,"- **Kenosha, Wisconsin**: +0.1% (from 2.1% to 2.2%)"
Massachusetts,Hampshire,0.0155770135295907,0.0144827965263273,1.44827965263273,1.55770135295907,0.10942170032634002,"- **Hampshire, Massachusetts**: +0.1% (from 1.4% to 1.6%)"
Indiana,Allen,0.0340966482304972,0.0330089912550806,3.3008991255080598,3.4096648230497197,0.10876569754165999,"- **Allen, Indiana**: +0.1% (from 3.3% to 3.4%)"
Wisconsin,Winnebago,0.0305075031263026,0.0294201508592757,2.94201508592757,3.0507503126302598,0.10873522670268976,"- **Winnebago, Wisconsin**: +0.1% (from 2.9% to 3.1%)"
Indiana,Clark,0.0294871794871794,0.0284237726098191,2.8423772609819102,2.94871794871794,0.10634068773602978,"- **Clark, Indiana**: +0.1% (from 2.8% to 2.9%)"
Utah,Salt Lake,0.0188830347734457,0.0178906289595053,1.7890628959505301,1.88830347734457,0.0992405813940398,"- **Salt Lake, Utah**: +0.1% (from 1.8% to 1.9%)"
Michigan,Kent,0.0200438990949742,0.0190690908174896,1.90690908174896,2.00438990949742,0.09748082774845979,"- **Kent, Michigan**: +0.1% (from 1.9% to 2.0%)"
Michigan,Macomb,0.0197860470076148,0.018813725490196,1.8813725490195998,1.9786047007614798,0.09723215174187994,"- **Macomb, Michigan**: +0.1% (from 1.9% to 2.0%)"
New Hampshire,Hillsborough,0.0100415587806523,0.0090741743367623,0.90741743367623,1.00415587806523,0.09673844438900003,"- **Hillsborough, New Hampshire**: +0.1% (from 0.9% to 1.0%)"
California,Tulare,0.0207259252439698,0.0197722000069948,1.97722000069948,2.07259252439698,0.09537252369749982,"- **Tulare, California**: +0.1% (from 2.0% to 2.1%)"
New York,Queens,0.0135862007441186,0.0126332887945715,1.26332887945715,1.35862007441186,0.09529119495470995,"- **Queens, New York**: +0.1% (from 1.3% to 1.4%)"
Ohio,Hamilton,0.0338497163882502,0.0329055830325714,3.2905583032571397,3.3849716388250197,0.09441333556788001,"- **Hamilton, Ohio**: +0.1% (from 3.3% to 3.4%)"
Illinois,De Kalb,0.0247591006423982,0.0238212953391163,2.38212953391163,2.47591006423982,0.09378053032819,"- **De Kalb, Illinois**: +0.1% (from 2.4% to 2.5%)"
Washington,Spokane,0.0277699486408618,0.0268670130156803,2.68670130156803,2.77699486408618,0.09029356251815024,"- **Spokane, Washington**: +0.1% (from 2.7% to 2.8%)"
Florida,Okaloosa,0.0201736016752721,0.0192720869747831,1.9272086974783098,2.01736016752721,0.09015147004890012,"- **Okaloosa, Florida**: +0.1% (from 1.9% to 2.0%)"
Louisiana,Rapides,0.1315315315315315,0.130630380449875,13.063038044987499,13.153153153153148,0.09011510816564972,"- **Rapides, Louisiana**: +0.1% (from 13.1% to 13.2%)"
California,Fresno,0.0200499749034327,0.0191572354686298,1.91572354686298,2.00499749034327,0.08927394348028983,"- **Fresno, California**: +0.1% (from 1.9% to 2.0%)"
New Jersey,Morris,0.0137835975189524,0.0128909514411194,1.2890951441119398,1.37835975189524,0.08926460778330014,"- **Morris, New Jersey**: +0.1% (from 1.3% to 1.4%)"
Michigan,Kalamazoo,0.0293787460755399,0.0285248889836917,2.85248889836917,2.93787460755399,0.08538570918482025,"- **Kalamazoo, Michigan**: +0.1% (from 2.9% to 2.9%)"
Tennessee,Rutherford,0.0163558805606337,0.0155136477665589,1.55136477665589,1.63558805606337,0.08422327940747998,"- **Rutherford, Tennessee**: +0.1% (from 1.6% to 1.6%)"
Idaho,Canyon,0.0316793329284506,0.0309245394128039,3.09245394128039,3.16793329284506,0.0754793515646699,"- **Canyon, Idaho**: +0.1% (from 3.1% to 3.2%)"
New York,Oneida,0.0255361122273773,0.0247864869994306,2.47864869994306,2.55361122273773,0.07496252279466997,"- **Oneida, New York**: +0.1% (from 2.5% to 2.6%)"
New York,Nassau,0.0070974808324205,0.006370672553019,0.6370672553019,0.7097480832420501,0.07268082794015007,"- **Nassau, New York**: +0.1% (from 0.6% to 0.7%)"
Idaho,Kootenai,0.0235265848224037,0.0228314606741573,2.2831460674157302,2.35265848224037,0.06951241482463999,"- **Kootenai, Idaho**: +0.1% (from 2.3% to 2.4%)"
Pennsylvania,Mercer,0.0821834061135371,0.0814919568675976,8.149195686759759,8.21834061135371,0.06914492459395127,"- **Mercer, Pennsylvania**: +0.1% (from 8.1% to 8.2%)"
Florida,Osceola,0.0142734156410808,0.0136024437246299,1.36024437246299,1.42734156410808,0.06709719164508998,"- **Osceola, Florida**: +0.1% (from 1.4% to 1.4%)"
Hawaii,Honolulu,0.0151445666200953,0.0145657304002097,1.45657304002097,1.5144566620095299,0.0578836219885599,"- **Honolulu, Hawaii**: +0.1% (from 1.5% to 1.5%)"
Georgia,Coweta,0.0226863718165457,0.0222142994268162,2.22142994268162,2.26863718165457,0.047207238972950094,"- **Coweta, Georgia**: +0.0% (from 2.2% to 2.3%)"
New York,Richmond,0.0168980280228334,0.0164290681502086,1.6429068150208601,1.68980280228334,0.0468959872624799,"- **Richmond, New York**: +0.0% (from 1.6% to 1.7%)"
New Jersey,Burlington,0.0153252898891016,0.014860934375568,1.4860934375568,1.53252898891016,0.04643555135336008,"- **Burlington, New Jersey**: +0.0% (from 1.5% to 1.5%)"
Arkansas,Faulkner,0.0567287267274772,0.0562690164776544,5.62690164776544,5.67287267274772,0.04597102498228001,"- **Faulkner, Arkansas**: +0.0% (from 5.6% to 5.7%)"
Pennsylvania,Lackawanna,0.0507357786075115,0.0502955648756646,5.02955648756646,5.073577860751151,0.044021373184691015,"- **Lackawanna, Pennsylvania**: +0.0% (from 5.0% to 5.1%)"
Washington,Cowlitz,0.0226051352042992,0.0221855598489124,2.21855598489124,2.26051352042992,0.04195753553868009,"- **Cowlitz, Washington**: +0.0% (from 2.2% to 2.3%)"
Wisconsin,Waukesha,0.0237499439436746,0.0233618029139453,2.33618029139453,2.37499439436746,0.03881410297293009,"- **Waukesha, Wisconsin**: +0.0% (from 2.3% to 2.4%)"
Wisconsin,Fond Du Lac,0.0509128552606813,0.0505275109996688,5.05275109996688,5.0912855260681305,0.038534426101250574,"- **Fond Du Lac, Wisconsin**: +0.0% (from 5.1% to 5.1%)"
Texas,Collin,0.020747339099399,0.0203719966138972,2.03719966138972,2.0747339099399,0.03753424855017995,"- **Collin, Texas**: +0.0% (from 2.0% to 2.1%)"
Montana,Gallatin,0.0130230835699296,0.0126525656591475,1.2652565659147499,1.3023083569929599,0.037051791078209995,"- **Gallatin, Montana**: +0.0% (from 1.3% to 1.3%)"
Pennsylvania,Lycoming,0.0539926611916826,0.0536977633255701,5.36977633255701,5.39926611916826,0.02948978661124979,"- **Lycoming, Pennsylvania**: +0.0% (from 5.4% to 5.4%)"
Pennsylvania,York,0.0305997552019583,0.0303050710485554,3.03050710485554,3.05997552019583,0.02946841534029021,"- **York, Pennsylvania**: +0.0% (from 3.0% to 3.1%)"
New Jersey,Passaic,0.0149406011422406,0.0146476876734983,1.46476876734983,1.4940601142240602,0.029291346874230184,"- **Passaic, New Jersey**: +0.0% (from 1.5% to 1.5%)"
Wisconsin,Rock,0.0232570293717988,0.0229707025097133,2.2970702509713297,2.32570293717988,0.028632686208550417,"- **Rock, Wisconsin**: +0.0% (from 2.3% to 2.3%)"
Texas,Brazos,0.0283950992612409,0.0281147155618241,2.81147155618241,2.83950992612409,0.028038369941679964,"- **Brazos, Texas**: +0.0% (from 2.8% to 2.8%)"
Pennsylvania,Northampton,0.0183535693200195,0.0180826228831594,1.80826228831594,1.83535693200195,0.02709464368601,"- **Northampton, Pennsylvania**: +0.0% (from 1.8% to 1.8%)"
Illinois,Kankakee,0.036814533570433,0.0365753490844083,3.65753490844083,3.6814533570433,0.023918448602469944,"- **Kankakee, Illinois**: +0.0% (from 3.7% to 3.7%)"
North Dakota,Cass,0.0309163400459521,0.0306894180886305,3.06894180886305,3.09163400459521,0.02269219573215997,"- **Cass, North Dakota**: +0.0% (from 3.1% to 3.1%)"
Texas,Guadalupe,0.0397237485506881,0.0395044922406752,3.9504492240675195,3.9723748550688103,0.021925631001290746,"- **Guadalupe, Texas**: +0.0% (from 4.0% to 4.0%)"
North Carolina,Johnston,0.0236700368515543,0.0234701400835586,2.34701400835586,2.36700368515543,0.019989676799569978,"- **Johnston, North Carolina**: +0.0% (from 2.3% to 2.4%)"
New Jersey,Bergen,0.0133528128994832,0.0131578947368421,1.31578947368421,1.33528128994832,0.019491816264110007,"- **Bergen, New Jersey**: +0.0% (from 1.3% to 1.3%)"
Ohio,Columbiana,0.0541711809317443,0.0539973787680209,5.3997378768020905,5.41711809317443,0.017380216372339774,"- **Columbiana, Ohio**: +0.0% (from 5.4% to 5.4%)"
North Carolina,Guilford,0.0443760700326259,0.0442172711487197,4.4217271148719695,4.43760700326259,0.0158798883906206,"- **Guilford, North Carolina**: +0.0% (from 4.4% to 4.4%)"
Indiana,Hamilton,0.0194546827624296,0.0193061840120663,1.93061840120663,1.94546827624296,0.014849875036329951,"- **Hamilton, Indiana**: +0.0% (from 1.9% to 1.9%)"
Nebraska,Douglas,0.0378628619132546,0.0378037872011401,3.7803787201140104,3.78628619132546,0.005907471211449522,"- **Douglas, Nebraska**: +0.0% (from 3.8% to 3.8%)"
